vertex_ind,xcoord,ycoord
"4150",-229026.589395734743448,-2502643.406043794937432
"4151",-228973.889407291251700,-2502586.975176570005715
"4152",-228917.698613249463961,-2502533.158935826271772
"4153",-228858.066888813977130,-2502482.426361056976020
"4154",-228795.093074621865526,-2502435.259909768123180
"4155",-228728.995374416408595,-2502392.055918556638062
"4156",-228660.077375853026751,-2502353.116341664921492
"4157",-228588.675545697973575,-2502318.697262458037585
"4158",-228515.189553974021692,-2502288.890355834737420
"4159",-228440.022548575943802,-2502263.678910572547466
"4160",-228363.576998179982184,-2502242.929720957297832
"4161",-228286.242618861026131,-2502226.376853726338595
"4162",-228208.341242502268869,-2502213.654499284923077
"4163",-228130.169360643601976,-2502204.285084203351289
"4164",-228051.960034322517458,-2502197.709022361319512
"4165",-227973.906711480696686,-2502193.316688654478639
"4166",-227896.157238496525679,-2502190.495699486695230
"4167",-227818.821340930007864,-2502188.610102476086468
"4168",-227742.016427993541583,-2502187.016372202429920
"4169",-227665.810686552547850,-2502185.170308897737414
"4170",-227590.284137291775551,-2502182.542393671814352
"4171",-227515.521392455440946,-2502178.681874546222389
"4172",-227441.592117253167089,-2502173.268457914702594
"4173",-227368.596625719568692,-2502165.985837568528950
"4174",-227296.626201879640575,-2502156.641947404015809
"4175",-227225.779741354577709,-2502145.083112305495888
"4176",-227156.160733393800911,-2502131.190991566516459
"4177",-227087.865863672748674,-2502114.921494225971401
"4178",-227020.995476468757261,-2502096.228541712742299
"4179",-226955.655771382676903,-2502075.058320802636445
"4180",-226891.960524103313219,-2502051.367007363587618
"4181",-226830.024438226595521,-2502025.107087865006179
"4182",-226769.988234425894916,-2501996.206007760018110
"4183",-226712.018875964160543,-2501964.581120671704412
"4184",-226656.338120383094065,-2501930.119936525821686
"4185",-226603.166303410253022,-2501892.790465321391821
"4186",-226552.774916698574089,-2501852.550069665070623
"4187",-226505.455859817098826,-2501809.405753604602069
"4188",-226461.527315680694301,-2501763.411078948993236
"4189",-226421.283986452675890,-2501714.686618995387107
"4190",-226384.987153987807687,-2501663.414665769319981
"4191",-226352.865421531256288,-2501609.818720128852874
"4192",-226325.040890992997447,-2501554.090065486729145
"4193",-226301.535788647888694,-2501496.480087161995471
"4194",-226282.136464928102214,-2501437.260644210502505
"4195",-226266.415340403327718,-2501376.680335659068078
"4196",-226253.621632869151654,-2501315.017528301104903
"4197",-226242.744238259037957,-2501252.562049548607320
"4198",-226232.467325771111064,-2501189.586561634205282
"4199",-226221.456822558771819,-2501126.441832357551903
"4200",-226208.351009830832481,-2501063.428311043884605
"4201",-226192.056182717264164,-2501000.901969430036843
"4202",-226171.701709341432434,-2500939.241575663443655
"4203",-226146.699383121216670,-2500878.823500898666680
"4204",-226116.739609245036263,-2500820.032508934382349
"4205",-226081.684854074497707,-2500763.335565748624504
"4206",-226041.582496669667307,-2500709.171142858453095
"4207",-225996.635154310497455,-2500657.947809310164303
"4208",-225947.108002818480600,-2500610.111619498115033
"4209",-225893.363603711884934,-2500566.020302630495280
"4210",-225835.826408161839936,-2500525.945438378956169
"4211",-225774.920083292003255,-2500490.139212328009307
"4212",-225711.110071380389854,-2500458.706818098668009
"4213",-225644.839199191832449,-2500431.690708755981177
"4214",-225576.533206004824024,-2500409.050798739772290
"4215",-225506.587330573063809,-2500390.698367941658944
"4216",-225435.363902838435024,-2500376.470701721962541
"4217",-225363.188134700176306,-2500366.184998563956469
"4218",-225290.351374511083122,-2500359.640189983882010
"4219",-225217.108323830529116,-2500356.609137222636491
"4220",-225143.699434081470827,-2500356.892917869612575
"4221",-225070.344299818272702,-2500360.243163218256086
"4222",-224997.195281597843859,-2500366.434918004088104
"4223",-224924.408257451839745,-2500375.137770782224834
"4224",-224852.092824191873660,-2500386.029267312493175
"4225",-224780.323586939543020,-2500398.730662186630070
"4226",-224709.137571459403262,-2500412.776608289685100
"4227",-224638.499060306698084,-2500427.601090970449150
"4228",-224568.392888016067445,-2500442.634853196796030
"4229",-224498.748875755991321,-2500457.253433634527028
"4230",-224429.511754514765926,-2500470.882045630365610
"4231",-224360.606682211306179,-2500482.857678120024502
"4232",-224292.034511902544182,-2500492.609346048440784
"4233",-224223.809912143799011,-2500499.671605230309069
"4234",-224156.011973700078670,-2500503.696939625777304
"4235",-224088.728072480967967,-2500504.395258930046111
"4236",-224022.125176124100108,-2500501.675865697208792
"4237",-223956.363692867627833,-2500495.469300145283341
"4238",-223891.611865376122296,-2500485.833633643575013
"4239",-223828.000966278486885,-2500472.940568406600505
"4240",-223765.646776666806545,-2500457.001584387850016
"4241",-223704.604963782505365,-2500438.330930348020047
"4242",-223644.854986900114454,-2500417.289879190269858
"4243",-223586.339772194041871,-2500394.222244929522276
"4244",-223528.929456010082504,-2500369.551787616685033
"4245",-223472.438286550983321,-2500343.691580567508936
"4246",-223416.677777714387048,-2500316.975682919379324
"4247",-223361.449292598292232,-2500289.719726312439889
"4248",-223306.525225706398487,-2500262.232241529505700
"4249",-223251.742928425490391,-2500234.668405925389379
"4250",-223196.959058452339377,-2500207.186242094263434
"4251",-223142.051398187497398,-2500179.793634397909045
"4252",-223086.974986296903808,-2500152.472730179782957
"4253",-223031.704739355365746,-2500125.133627288509160
"4254",-222976.229237072868273,-2500097.690606656018645
"4255",-222920.589554600534029,-2500069.982678253669292
"4256",-222864.839058525627479,-2500041.849233159795403
"4257",-222809.032728635356762,-2500013.153727480210364
"4258",-222753.250083630147856,-2499983.743059181608260
"4259",-222697.546433208306553,-2499953.536021196283400
"4260",-222642.009653905231971,-2499922.409017964266241
"4261",-222586.687346783583052,-2499890.341944078914821
"4262",-222531.624850237683859,-2499857.331937530543655
"4263",-222476.871011609589914,-2499823.379055738914758
"4264",-222422.416396486398298,-2499788.595920913387090
"4265",-222368.245192586415214,-2499753.092359946575016
"4266",-222314.323614001332317,-2499717.020271063316613
"4267",-222260.569342192145996,-2499680.593807124532759
"4268",-222206.906877297093160,-2499644.009179700631648
"4269",-222153.205135600350332,-2499607.552322325762361
"4270",-222099.324194745509885,-2499571.541854445356876
"4271",-222045.137952541292179,-2499536.262352573685348
"4272",-221990.514561373041943,-2499502.031254582107067
"4273",-221935.337887586152647,-2499469.167415995616466
"4274",-221879.525133171002381,-2499437.955744873732328
"4275",-221822.992885146872140,-2499408.708457627333701
"4276",-221765.713901069480926,-2499381.654744816012681
"4277",-221707.700769419432618,-2499356.948067681863904
"4278",-221648.963008210237604,-2499334.728804890532047
"4279",-221589.539892208762467,-2499315.030161211732775
"4280",-221529.481029454211239,-2499297.758766365237534
"4281",-221468.842441308079287,-2499282.679465692956001
"4282",-221407.697058507066686,-2499269.351802985649556
"4283",-221346.107709374686237,-2499257.183722703251988
"4284",-221284.151085367368069,-2499245.426736939698458
"4285",-221221.947246945113875,-2499233.192008895333856
"4286",-221159.629613107099431,-2499219.473449272103608
"4287",-221097.391409239149652,-2499203.397129063494503
"4288",-221035.474860852176789,-2499184.155086617451161
"4289",-220974.134910142049193,-2499161.159190520644188
"4290",-220913.695039762184024,-2499133.990225225687027
"4291",-220854.463761533086654,-2499102.362485373858362
"4292",-220796.808303666010033,-2499066.183540708851069
"4293",-220741.076877614716068,-2499025.497088508680463
"4294",-220687.591008900082670,-2498980.437615439295769
"4295",-220636.637661807617405,-2498931.208732758183032
"4296",-220588.418914434412727,-2498878.118308388628066
"4297",-220543.091933259420330,-2498821.490008641034365
"4298",-220500.668551601585932,-2498761.723698854912072
"4299",-220461.090678682492580,-2498699.219486992806196
"4300",-220424.211526961997151,-2498634.386503092478961
"4301",-220389.799148150574183,-2498567.649597342591733
"4302",-220357.595671919960296,-2498499.374198974110186
"4303",-220327.261784394126153,-2498429.955252602230757
"4304",-220298.452854560426204,-2498359.754237953107804
"4305",-220270.828555564046837,-2498289.094447121024132
"4306",-220244.034059251134750,-2498218.329056565184146
"4307",-220217.809897525352426,-2498147.721707818098366
"4308",-220191.876047140278388,-2498077.521013257093728
"4309",-220166.005055033019744,-2498007.963724918663502
"4310",-220140.091495012864470,-2497939.196678197011352
"4311",-220114.141210048925132,-2497871.320594194810838
"4312",-220088.283416946127545,-2497804.269125591963530
"4313",-220062.907176622247789,-2497737.915061532054096
"4314",-220038.623252859106287,-2497671.991928755305707
"4315",-220016.330864057876170,-2497606.153607747051865
"4316",-219997.249479324149434,-2497539.976625283248723
"4317",-219982.754477118025534,-2497473.117346098646522
"4318",-219974.206737610977143,-2497405.475908155553043
"4319",-219972.785039863199927,-2497337.180176488123834
"4320",-219979.299976889393292,-2497268.687942184042186
"4321",-219994.175905745069031,-2497200.741996314842254
"4322",-220017.489282263151836,-2497134.243822522461414
"4323",-220049.036435196932871,-2497070.272284399252385
"4324",-220088.484255243849475,-2497009.944036004133523
"4325",-220135.401939898671117,-2496954.407503374386579
"4326",-220189.220086213143077,-2496904.693995364475995
"4327",-220249.342266075662337,-2496861.570038967765868
"4328",-220315.048078860825626,-2496825.462671722751111
"4329",-220385.613218393962597,-2496796.317052904982120
"4330",-220460.321737037156709,-2496773.557803508359939
"4331",-220538.595668876718264,-2496756.276282920967788
"4332",-220619.974356714927126,-2496743.352372388821095
"4333",-220704.071282544115093,-2496733.578933976124972
"4334",-220790.591540164343314,-2496725.850145151372999
"4335",-220879.272089664125815,-2496719.187041899189353
"4336",-220969.915892083896324,-2496712.746363334823400
"4337",-221062.261021266662283,-2496705.852113269735128
"4338",-221156.040417804382741,-2496697.891891755163670
"4339",-221250.968033636861946,-2496688.362598574254662
"4340",-221346.730256826849654,-2496676.839938146062195
"4341",-221443.055566253955476,-2496663.041843938175589
"4342",-221539.619644456193782,-2496646.672349781263620
"4343",-221636.137494167836849,-2496627.569209541194141
"4344",-221732.352670611988287,-2496605.660007823258638
"4345",-221828.043662846554071,-2496581.019970246590674
"4346",-221923.113976480904967,-2496553.797268588095903
"4347",-222017.477798200619873,-2496524.288348789326847
"4348",-222111.139149976137560,-2496492.891668049618602
"4349",-222204.240532001305837,-2496460.196366620715708
"4350",-222296.923938130785245,-2496426.811169488821179
"4351",-222389.425522848265246,-2496393.408321199007332
"4352",-222481.990120097761974,-2496360.694914452731609
"4353",-222574.868487580679357,-2496329.345953737851232
"4354",-222668.224241668358445,-2496299.941330122761428
"4355",-222762.243647350871470,-2496273.043931399937719
"4356",-222856.985131325083785,-2496249.015756836161017
"4357",-222952.469026476930594,-2496228.112849950790405
"4358",-223048.669511328102089,-2496210.451724620070308
"4359",-223145.502224717522040,-2496195.999549516942352
"4360",-223242.914789737900719,-2496184.521380621474236
"4361",-223340.773942779225763,-2496175.657944973092526
"4362",-223439.031898322456982,-2496169.000073651317507
"4363",-223537.598844902240671,-2496163.931505980901420
"4364",-223636.414932131825481,-2496159.820888865273446
"4365",-223735.413828642107546,-2496156.008351839613169
"4366",-223834.568719892122317,-2496151.757454575970769
"4367",-223933.782199864013819,-2496146.472463012207299
"4368",-224033.014253624656703,-2496139.598545464687049
"4369",-224132.153151894162875,-2496130.671764457598329
"4370",-224231.090355840628035,-2496119.375711572822183
"4371",-224329.710575907840393,-2496105.561514446046203
"4372",-224427.878122524532955,-2496089.131493873894215
"4373",-224525.514488959102891,-2496070.120264065917581
"4374",-224622.494497844600119,-2496048.617700183298439
"4375",-224718.756390536320396,-2496024.814502956345677
"4376",-224814.275932284886949,-2495998.980745691340417
"4377",-224909.026614793401677,-2495971.397417942993343
"4378",-225003.033566573605640,-2495942.395102745853364
"4379",-225096.339369274093769,-2495912.314681483898312
"4380",-225189.067781089222990,-2495881.558269384782761
"4381",-225281.316343811689876,-2495850.466756554786116
"4382",-225373.221370305516757,-2495819.389764265622944
"4383",-225464.917032604571432,-2495788.677820449694991
"4384",-225556.611032164742937,-2495758.646340054459870
"4385",-225648.437311821733601,-2495729.554523204918951
"4386",-225740.561695423268247,-2495701.671525882091373
"4387",-225833.113094985921634,-2495675.127754434477538
"4388",-225926.255029430671129,-2495650.103585858829319
"4389",-226020.110312869015615,-2495626.645284205675125
"4390",-226114.793192430399358,-2495604.785938366781920
"4391",-226210.412984872411471,-2495584.451647180598229
"4392",-226307.015364056074759,-2495565.519426107872277
"4393",-226404.693387550534680,-2495547.709642970003188
"4394",-226503.480879018723499,-2495530.814257876481861
